"weight","time","species","N"
0.00722,6,"N.pout",40322733091582.1
0.00722,7,"N.pout",40323800063606.6
0.00722,8,"N.pout",40322669581598.9
0.00722,9,"N.pout",40322047134760.3
0.00722,10,"N.pout",40322005405959.4
0.00722,11,"N.pout",40322148920542.5
0.00722,12,"N.pout",40322285957955.4
0.00722,13,"N.pout",40322378356912.5
0.00722,14,"N.pout",40322435356111.3
0.00722,15,"N.pout",40322470390259.8
0.00722,16,"N.pout",40322492347377.4
0.00722,17,"N.pout",40322506328317.5
0.00722,18,"N.pout",40322515292891.9
0.00722,19,"N.pout",40322521048844.5
0.00722,20,"N.pout",40322524742288.6
0.00722,21,"N.pout",40322527110425.1
0.00722,22,"N.pout",40322528628161.7
0.00722,23,"N.pout",40322529600749.9
0.00722,24,"N.pout",40322530224001.3
0.00722,25,"N.pout",40322530623405.3
0.00722,26,"N.pout",40322530879365.4
0.00722,27,"N.pout",40322531043400.3
0.00722,28,"N.pout",40322531148524.3
0.00722,29,"N.pout",40322531215894.2
0.00722,30,"N.pout",40322531259069.1
0.00722,31,"N.pout",40322531286738.1
0.00722,32,"N.pout",40322531304470.2
0.00722,33,"N.pout",40322531315834
0.00722,34,"N.pout",40322531323116.5
0.00722,35,"N.pout",40322531327783.7
0.00722,36,"N.pout",40322531330774.7
0.00722,37,"N.pout",40322531332691.5
0.00722,38,"N.pout",40322531333920
0.00722,39,"N.pout",40322531334707.2
0.00722,40,"N.pout",40322531335211.6
0.00811,0,"N.pout",11618458.1533553
0.00811,1,"N.pout",3934751559227.69
0.00811,2,"N.pout",37166666478900.3
0.00811,3,"N.pout",35774204568088.3
0.00811,4,"N.pout",36074087025147.9
0.00811,5,"N.pout",36120450522886.4
0.00811,6,"N.pout",36135715654431.7
0.00811,7,"N.pout",36137632862452.9
0.00811,8,"N.pout",36136726851928.2
0.00811,9,"N.pout",36136102978342
0.00811,10,"N.pout",36136024229090.9
0.00811,11,"N.pout",36136143154564.8
0.00811,12,"N.pout",36136267729238.9
0.00811,13,"N.pout",36136353758538
0.00811,14,"N.pout",36136407107918
0.00811,15,"N.pout",36136439846721.3
0.00811,16,"N.pout",36136460310088.2
0.00811,17,"N.pout",36136473318091
0.00811,18,"N.pout",36136481653670.1
0.00811,19,"N.pout",36136487005333.4
0.00811,20,"N.pout",36136490439605.1
0.00811,21,"N.pout",36136492641707.2
0.00811,22,"N.pout",36136494053067.1
0.00811,23,"N.pout",36136494957487.3
0.00811,24,"N.pout",36136495537050.7
0.00811,25,"N.pout",36136495908455
0.00811,26,"N.pout",36136496146470.2
0.00811,27,"N.pout",36136496299004.6
0.00811,28,"N.pout",36136496396758.3
0.00811,29,"N.pout",36136496459404.8
0.00811,30,"N.pout",36136496499552.6
0.00811,31,"N.pout",36136496525281.8
0.00811,32,"N.pout",36136496541770.5
0.00811,33,"N.pout",36136496552337.6
0.00811,34,"N.pout",36136496559109.6
0.00811,35,"N.pout",36136496563449.5
0.00811,36,"N.pout",36136496566230.8
0.00811,37,"N.pout",36136496568013.3
0.00811,38,"N.pout",36136496569155.6
0.00811,39,"N.pout",36136496569887.6
0.00811,40,"N.pout",36136496570356.7
0.00911,0,"N.pout",10322899.4414863
0.00911,1,"N.pout",3524387667800.43
0.00911,2,"N.pout",33467716506205
0.00911,3,"N.pout",31972704732226.6
0.00911,4,"N.pout",32265565859848.2
0.00911,5,"N.pout",32315109072817
0.00911,6,"N.pout",32332020532658.5
0.00911,7,"N.pout",32334739014217.6
0.00911,8,"N.pout",32334066816957.6
0.00911,9,"N.pout",32333450896900.7
0.00911,10,"N.pout",32333336742463.9
0.00911,11,"N.pout",32333429457170.2
0.00911,12,"N.pout",32333539716742.6
0.00911,13,"N.pout",32333618070795.5
0.00911,14,"N.pout",32333666957935.6
0.00911,15,"N.pout",32333696904040.6
0.00911,16,"N.pout",32333715563712.7
0.00911,17,"N.pout",32333727402097.5
0.00911,18,"N.pout",32333734982725.5
0.00911,19,"N.pout",32333739849239.3
0.00911,20,"N.pout",32333742972445.7
0.00911,21,"N.pout",32333744975237.6
0.00911,22,"N.pout",32333746258893.6
0.00911,23,"N.pout",32333747081479
0.00911,24,"N.pout",32333747608596.8
0.00911,25,"N.pout",32333747946389.1
0.00911,26,"N.pout",32333748162862.9
0.00911,27,"N.pout",32333748301592.1
0.00911,28,"N.pout",32333748390498.3
0.00911,29,"N.pout",32333748447474.8
0.00911,30,"N.pout",32333748483988.9
0.00911,31,"N.pout",32333748507389.3
0.00911,32,"N.pout",32333748522385.8
0.00911,33,"N.pout",32333748531996.4
0.00911,34,"N.pout",32333748538155.4
0.00911,35,"N.pout",32333748542102.6
0.00911,36,"N.pout",32333748544632.2
0.00911,37,"N.pout",32333748546253.3
0.00911,38,"N.pout",32333748547292.2
0.00911,39,"N.pout",32333748547957.9
0.00911,40,"N.pout",32333748548384.6
0.0102,0,"N.pout",9171806.74685862
0.0102,1,"N.pout",3153739626286.08
0.0102,2,"N.pout",30109957275177
0.0102,3,"N.pout",28529874058524.9
0.0102,4,"N.pout",28811456339702.2
0.0102,5,"N.pout",28863229513932
0.0102,6,"N.pout",28881488778866.3
0.0102,7,"N.pout",28884949016024.5
0.0102,8,"N.pout",28884515399572.2
0.0102,9,"N.pout",28883916106522.4
0.0102,10,"N.pout",28883768680014.4
0.0102,11,"N.pout",28883834119440.1
0.0102,12,"N.pout",28883928574999.5
0.0102,13,"N.pout",28883998161739.7
0.0102,14,"N.pout",28884041901299.8
0.0102,15,"N.pout",28884068636090.9
0.0102,16,"N.pout",28884085232264.9
0.0102,17,"N.pout",28884095736601.8
0.0102,18,"N.pout",28884102457080.9
0.0102,19,"N.pout",28884106770920.4
0.0102,20,"N.pout",28884109539722.1
0.0102,21,"N.pout",28884111315409.9
0.0102,22,"N.pout",28884112453547.5
0.0102,23,"N.pout",28884113182882.6
0.0102,24,"N.pout",28884113650239.6
0.0102,25,"N.pout",28884113949732.3
0.0102,26,"N.pout",28884114141660.7
0.0102,27,"N.pout",28884114264659.3
0.0102,28,"N.pout",28884114343484.3
0.0102,29,"N.pout",28884114394000.2
0.0102,30,"N.pout",28884114426373.9
0.0102,31,"N.pout",28884114447120.8
0.0102,32,"N.pout",28884114460416.8
0.0102,33,"N.pout",28884114468937.7
0.0102,34,"N.pout",28884114474398.3
0.0102,35,"N.pout",28884114477897.9
0.0102,36,"N.pout",28884114480140.6
0.0102,37,"N.pout",28884114481577.9
0.0102,38,"N.pout",28884114482499
0.0102,39,"N.pout",28884114483089.3
0.0102,40,"N.pout",28884114483467.6
0.0115,0,"N.pout",8149070.85732585
0.0115,1,"N.pout",2819211675951.77
0.0115,2,"N.pout",27064116250661.6
0.0115,3,"N.pout",25417145665274.9
0.0115,4,"N.pout",25683681313302.7
0.0115,5,"N.pout",25736763099842.4
0.0115,6,"N.pout",25756066517098.8
0.0115,7,"N.pout",25760199440489.3
0.0115,8,"N.pout",25760004603447.9
0.0115,9,"N.pout",25759429791379.3
0.0115,10,"N.pout",25759251704463.9
0.0115,11,"N.pout",25759289367276.2
0.0115,12,"N.pout",25759366908858.4
0.0115,13,"N.pout",25759426862070.9
0.0115,14,"N.pout",25759464903684.8
0.0115,15,"N.pout",25759488092101.7
0.0115,16,"N.pout",25759502418087.5
0.0115,17,"N.pout",25759511458070.4
0.0115,18,"N.pout",25759517235156.7
0.0115,19,"N.pout",25759520942899.8
0.0115,20,"N.pout",25759523323003.4
0.0115,21,"N.pout",25759524849591.1
0.0115,22,"N.pout",25759525828111.4
0.0115,23,"N.pout",25759526455161.3
0.0115,24,"N.pout",25759526856968.2
0.0115,25,"N.pout",25759527114451.6
0.0115,26,"N.pout",25759527279457.1
0.0115,27,"N.pout",25759527385201.6
0.0115,28,"N.pout",25759527452969
0.0115,29,"N.pout",25759527496398.5
0.0115,30,"N.pout",25759527524230.7
0.0115,31,"N.pout",25759527542067.3
0.0115,32,"N.pout",25759527553498.1
0.0115,33,"N.pout",25759527560823.7
0.0115,34,"N.pout",25759527565518.2
0.0115,35,"N.pout",25759527568526.9
0.0115,36,"N.pout",25759527570455
0.0115,37,"N.pout",25759527571690.7
0.0115,38,"N.pout",25759527572482.5
0.0115,39,"N.pout",25759527572990
0.0115,40,"N.pout",25759527573315.2
0.0129,0,"N.pout",7240378.87741825
0.0129,1,"N.pout",2517518534443.3
0.0129,2,"N.pout",24303092589051
0.0129,3,"N.pout",22607829552808.6
0.0129,4,"N.pout",22856082761237
0.0129,5,"N.pout",22909592858264.2
0.0129,6,"N.pout",22929636316490.4
0.0129,7,"N.pout",22934364581994.8
0.0129,8,"N.pout",22934404266197.9
0.0129,9,"N.pout",22933860870795.9
0.0129,10,"N.pout",22933655161476.5
0.0129,11,"N.pout",22933665102738.8
0.0129,12,"N.pout",22933725006698.4
0.0129,13,"N.pout",22933774693635.2
0.0129,14,"N.pout",22933806627004.7
0.0129,15,"N.pout",22933826020622.2
0.0129,16,"N.pout",22933837924705.9
0.0129,17,"N.pout",22933845405311.1
0.0129,18,"N.pout",22933850178451.1
0.0129,19,"N.pout",22933853241250.5
0.0129,20,"N.pout",22933855207711.7
0.0129,21,"N.pout",22933856469196
0.0129,22,"N.pout",22933857277840
0.0129,23,"N.pout",22933857796030.8
0.0129,24,"N.pout",22933858128075.3
0.0129,25,"N.pout",22933858340850
0.0129,26,"N.pout",22933858477202.9
0.0129,27,"N.pout",22933858564584.8
0.0129,28,"N.pout",22933858620584.3
0.0129,29,"N.pout",22933858656472.1
0.0129,30,"N.pout",22933858679471.1
0.0129,31,"N.pout",22933858694210.3
0.0129,32,"N.pout",22933858703656.1
0.0129,33,"N.pout",22933858709709.5
0.0129,34,"N.pout",22933858713588.9
0.0129,35,"N.pout",22933858716075.1
0.0129,36,"N.pout",22933858717668.4
0.0129,37,"N.pout",22933858718689.4
0.0129,38,"N.pout",22933858719343.8
0.0129,39,"N.pout",22933858719763.2
0.0129,40,"N.pout",22933858720031.9
0.0145,0,"N.pout",6433013.92347535
0.0145,1,"N.pout",2245659088112.29
0.0145,2,"N.pout",21801825979724.3
0.0145,3,"N.pout",20076974765577
0.0145,4,"N.pout",20304272614414.5
0.0145,5,"N.pout",20357383984996.8
0.0145,6,"N.pout",20377867764089.3
0.0145,7,"N.pout",20383107263341.3
0.0145,8,"N.pout",20383372971444.1
0.0145,9,"N.pout",20382866929030.2
0.0145,10,"N.pout",20382636998056.1
0.0145,11,"N.pout",20382619809555.5
0.0145,12,"N.pout",20382661737363.8
0.0145,13,"N.pout",20382700761269.4
0.0145,14,"N.pout",20382726318215.4
0.0145,15,"N.pout",20382741756436.9
0.0145,16,"N.pout",20382751142544.2
0.0145,17,"N.pout",20382757004418.3
0.0145,18,"N.pout",20382760735988.6
0.0145,19,"N.pout",20382763129725.1
0.0145,20,"N.pout",20382764667047.5
0.0145,21,"N.pout",20382765653481.1
0.0145,22,"N.pout",20382766285870.8
0.0145,23,"N.pout",20382766691115.5
0.0145,24,"N.pout",20382766950778.8
0.0145,25,"N.pout",20382767117166.9
0.0145,26,"N.pout",20382767223792.1
0.0145,27,"N.pout",20382767292122.4
0.0145,28,"N.pout",20382767335912.3
0.0145,29,"N.pout",20382767363975.4
0.0145,30,"N.pout",20382767381960
0.0145,31,"N.pout",20382767393485.5
0.0145,32,"N.pout",20382767400871.8
0.0145,33,"N.pout",20382767405605.4
0.0145,34,"N.pout",20382767408639
0.0145,35,"N.pout",20382767410583
0.0145,36,"N.pout",20382767411829
0.0145,37,"N.pout",20382767412627.4
0.0145,38,"N.pout",20382767413139.1
0.0145,39,"N.pout",20382767413467
0.0145,40,"N.pout",20382767413677.2
0.0163,0,"N.pout",5715677.15450606
0.0163,1,"N.pout",2000892318464.44
0.0163,2,"N.pout",19537177022892.9
0.0163,3,"N.pout",17801250826137.6
0.0163,4,"N.pout",18005501635672.1
0.0163,5,"N.pout",18057451852691.2
0.0163,6,"N.pout",18078085486153.1
0.0163,7,"N.pout",18083747042834.6
0.0163,8,"N.pout",18084226355794.1
0.0163,9,"N.pout",18083762543092.6
0.0163,10,"N.pout",18083512080959.5
0.0163,11,"N.pout",18083468859086.9
0.0163,12,"N.pout",18083492847439.3
0.0163,13,"N.pout",18083521044805.4
0.0163,14,"N.pout",18083540098151.8
0.0163,15,"N.pout",18083551507443
0.0163,16,"N.pout",18083558334558.7
0.0163,17,"N.pout",18083562553607.6
0.0163,18,"N.pout",18083565228641.5
0.0163,19,"N.pout",18083566943747.7
0.0163,20,"N.pout",18083568045769.8
0.0163,21,"N.pout",18083568753189.4
0.0163,22,"N.pout",18083569206781.6
0.0163,23,"N.pout",18083569497450.4
0.0163,24,"N.pout",18083569683688.7
0.0163,25,"N.pout",18083569803021.6
0.0163,26,"N.pout",18083569879490.5
0.0163,27,"N.pout",18083569928494.6
0.0163,28,"N.pout",18083569959899
0.0163,29,"N.pout",18083569980024.8
0.0163,30,"N.pout",18083569992922.6
0.0163,31,"N.pout",18083570001188.2
0.0163,32,"N.pout",18083570006485.3
0.0163,33,"N.pout",18083570009880.1
0.0163,34,"N.pout",18083570012055.6
0.0163,35,"N.pout",18083570013449.8
0.0163,36,"N.pout",18083570014343.3
0.0163,37,"N.pout",18083570014915.9
0.0163,38,"N.pout",18083570015282.9
0.0163,39,"N.pout",18083570015518.1
0.0163,40,"N.pout",18083570015668.8
0.0183,0,"N.pout",5078329.64814936
0.0183,1,"N.pout",1780715273931.08
0.0183,2,"N.pout",17487817243035.1
0.0183,3,"N.pout",15758846096865.9
0.0183,4,"N.pout",15938544563055.1
0.0183,5,"N.pout",15988645868692.4
0.0183,6,"N.pout",16009152851971.5
0.0183,7,"N.pout",16015144048667.2
0.0183,8,"N.pout",16015821033693.4
0.0183,9,"N.pout",16015403230765.2
0.0183,10,"N.pout",16015136137666.2
0.0183,11,"N.pout",16015068439775.5
0.0183,12,"N.pout",16015074882236.5
0.0183,13,"N.pout",16015092314815.7
0.0183,14,"N.pout",16015104874105.2
0.0183,15,"N.pout",16015112265269.7
0.0183,16,"N.pout",16015116545617.7
0.0183,17,"N.pout",16015119131802.1
0.0183,18,"N.pout",16015120757206.2
0.0183,19,"N.pout",16015121798162
0.0183,20,"N.pout",16015122467734.6
0.0183,21,"N.pout",16015122897954.1
0.0183,22,"N.pout",16015123173908
0.0183,23,"N.pout",16015123350743.7
0.0183,24,"N.pout",16015123464033.5
0.0183,25,"N.pout",16015123536616.7
0.0183,26,"N.pout",16015123583125.4
0.0183,27,"N.pout",16015123612928.9
0.0183,28,"N.pout",16015123632028.4
0.0183,29,"N.pout",16015123644268.3
0.0183,30,"N.pout",16015123652112.4
0.0183,31,"N.pout",16015123657139.3
0.0183,32,"N.pout",16015123660360.9
0.0183,33,"N.pout",16015123662425.4
0.0183,34,"N.pout",16015123663748.5
0.0183,35,"N.pout",16015123664596.4
0.0183,36,"N.pout",16015123665139.8
0.0183,37,"N.pout",16015123665488.1
0.0183,38,"N.pout",16015123665711.2
0.0183,39,"N.pout",16015123665854.3
0.0183,40,"N.pout",16015123665945.9
0.0206,0,"N.pout",4512051.90883484
0.0206,1,"N.pout",1582842913732.71
0.0206,2,"N.pout",15634127050600.8
0.0206,3,"N.pout",13929380666876.7
0.0206,4,"N.pout",14083599682652
0.0206,5,"N.pout",14131247404743.9
0.0206,6,"N.pout",14151369590277.7
0.0206,7,"N.pout",14157596665906.3
0.0206,8,"N.pout",14158452361992.9
0.0206,9,"N.pout",14158083239746.8
0.0206,10,"N.pout",14157803541093
0.0206,11,"N.pout",14157713331720.5
0.0206,12,"N.pout",14157702952463
0.0206,13,"N.pout",14157709894276.3
0.0206,14,"N.pout",14157716098443.1
0.0206,15,"N.pout",14157719562020
0.0206,16,"N.pout",14157721358058
0.0206,17,"N.pout",14157722353430.6
0.0206,18,"N.pout",14157722956714.4
0.0206,19,"N.pout",14157723341230.5
0.0206,20,"N.pout",14157723589692.6
0.0206,21,"N.pout",14157723749968
0.0206,22,"N.pout",14157723852930
0.0206,23,"N.pout",14157723918910.2
0.0206,24,"N.pout",14157723961160
0.0206,25,"N.pout",14157723988217
0.0206,26,"N.pout",14157724005549.5
0.0206,27,"N.pout",14157724016655.1
0.0206,28,"N.pout",14157724023771.6
0.0206,29,"N.pout",14157724028332.2
0.0206,30,"N.pout",14157724031254.8
0.0206,31,"N.pout",14157724033127.8
0.0206,32,"N.pout",14157724034328.1
0.0206,33,"N.pout",14157724035097.3
0.0206,34,"N.pout",14157724035590.2
0.0206,35,"N.pout",14157724035906.2
0.0206,36,"N.pout",14157724036108.6
0.0206,37,"N.pout",14157724036238.4
0.0206,38,"N.pout",14157724036321.5
0.0206,39,"N.pout",14157724036374.8
0.0206,40,"N.pout",14157724036408.9
0.0231,0,"N.pout",4008919.0420002
0.0231,1,"N.pout",1405189664878.27
0.0231,2,"N.pout",13958100164634.2
0.0231,3,"N.pout",12293831358258.8
0.0231,4,"N.pout",12422200989329.7
0.0231,5,"N.pout",12466880027999.3
0.0231,6,"N.pout",12486381562143.8
0.0231,7,"N.pout",12492751317957.1
0.0231,8,"N.pout",12493764283224.3
0.0231,9,"N.pout",12493445415939.9
0.0231,10,"N.pout",12493157176217
0.0231,11,"N.pout",12493046764920.9
0.0231,12,"N.pout",12493020585424.4
0.0231,13,"N.pout",12493017505191.3
0.0231,14,"N.pout",12493017612433.4
0.0231,15,"N.pout",12493017312369.4
0.0231,16,"N.pout",12493016732698.2
0.0231,17,"N.pout",12493016208747.7
0.0231,18,"N.pout",12493015836308.2
0.0231,19,"N.pout",12493015594223.4
0.0231,20,"N.pout",12493015440695.8
0.0231,21,"N.pout",12493015343271.6
0.0231,22,"N.pout",12493015281085.6
0.0231,23,"N.pout",12493015241236.8
0.0231,24,"N.pout",12493015215668.2
0.0231,25,"N.pout",12493015199263.6
0.0231,26,"N.pout",12493015188743.3
0.0231,27,"N.pout",12493015181999
0.0231,28,"N.pout",12493015177676.2
0.0231,29,"N.pout",12493015174905.7
0.0231,30,"N.pout",12493015173130.1
0.0231,31,"N.pout",12493015171992.2
0.0231,32,"N.pout",12493015171262.9
0.0231,33,"N.pout",12493015170795.6
0.0231,34,"N.pout",12493015170496
0.0231,35,"N.pout",12493015170304.1
0.0231,36,"N.pout",12493015170181.1
0.0231,37,"N.pout",12493015170102.2
0.0231,38,"N.pout",12493015170051.7
0.0231,39,"N.pout",12493015170019.4
0.0231,40,"N.pout",12493015169998.6
0.026,0,"N.pout",3561889.84746454
0.026,1,"N.pout",1245852546444.33
0.026,2,"N.pout",12443253187603
0.026,3,"N.pout",10834466503698.1
0.026,4,"N.pout",10937141111889.9
0.026,5,"N.pout",10978430293243.7
0.026,6,"N.pout",10997100971077.6
0.026,7,"N.pout",11003522624024.1
0.026,8,"N.pout",11004669526974.7
0.026,9,"N.pout",11004401429284.6
0.026,10,"N.pout",11004108667028.6
0.026,11,"N.pout",11003980639905.7
0.026,12,"N.pout",11003939939734.4
0.026,13,"N.pout",11003927479326.3
0.026,14,"N.pout",11003921854525.2
0.026,15,"N.pout",11003918020338.7
0.026,16,"N.pout",11003915214665.1
0.026,17,"N.pout",11003913269058.4
0.026,18,"N.pout",11003911984078.5
0.026,19,"N.pout",11003911156009.5
0.026,20,"N.pout",11003910626528.6
0.026,21,"N.pout",11003910288083.5
0.026,22,"N.pout",11003910071435.2
0.026,23,"N.pout",11003909932604.7
0.026,24,"N.pout",11003909843606.1
0.026,25,"N.pout",11003909786552.7
0.026,26,"N.pout",11003909749982.1
0.026,27,"N.pout",11003909726543.1
0.026,28,"N.pout",11003909711521.3
0.026,29,"N.pout",11003909701894.2
0.026,30,"N.pout",11003909695724.5
0.026,31,"N.pout",11003909691770.6
0.026,32,"N.pout",11003909689236.7
0.026,33,"N.pout",11003909687612.7
0.026,34,"N.pout",11003909686572
0.026,35,"N.pout",11003909685905.1
0.026,36,"N.pout",11003909685477.7
0.026,37,"N.pout",11003909685203.7
0.026,38,"N.pout",11003909685028.2
0.026,39,"N.pout",11003909684915.7
0.026,40,"N.pout",11003909684843.6
0.0292,0,"N.pout",3164708.27985114
0.0292,1,"N.pout",1103095727311.28
0.0292,2,"N.pout",11074539175584.1
0.0292,3,"N.pout",9534788268424.8
0.0292,4,"N.pout",9612403229662.86
0.0292,5,"N.pout",9649977414257.64
0.0292,6,"N.pout",9667635354233.32
0.0292,7,"N.pout",9674022280021.53
0.0292,8,"N.pout",9675278515539.46
0.0292,9,"N.pout",9675060702378.44
0.0292,10,"N.pout",9674767308935.05
0.0292,11,"N.pout",9674624456066.56
0.0292,12,"N.pout",9674570729053.73
0.0292,13,"N.pout",9674549678708.17
0.0292,14,"N.pout",9674538778829.91
0.0292,15,"N.pout",9674531696537.22
0.0292,16,"N.pout",9674526849865.43
0.0292,17,"N.pout",9674523602699.11
0.0292,18,"N.pout",9674521482732.54
0.0292,19,"N.pout",9674520118521.79
0.0292,20,"N.pout",9674519245044.18
0.0292,21,"N.pout",9674518686053.19
0.0292,22,"N.pout",9674518328061
0.0292,23,"N.pout",9674518098655.48
0.0292,24,"N.pout",9674517951614.52
0.0292,25,"N.pout",9674517857364.99
0.0292,26,"N.pout",9674517796957.05
0.0292,27,"N.pout",9674517758241.61
0.0292,28,"N.pout",9674517733429.67
0.0292,29,"N.pout",9674517717528.46
0.0292,30,"N.pout",9674517707337.92
0.0292,31,"N.pout",9674517700807.15
0.0292,32,"N.pout",9674517696621.84
0.0292,33,"N.pout",9674517693939.63
0.0292,34,"N.pout",9674517692220.68
0.0292,35,"N.pout",9674517691119.09
0.0292,36,"N.pout",9674517690413.11
0.0292,37,"N.pout",9674517689960.67
0.0292,38,"N.pout",9674517689670.73
0.0292,39,"N.pout",9674517689484.93
0.0292,40,"N.pout",9674517689365.83
0.0327,0,"N.pout",2811815.89702658
0.0327,1,"N.pout",975336394594.872
0.0327,2,"N.pout",9838264170026.97
0.0327,3,"N.pout",8379480469715.65
0.0327,4,"N.pout",8433100292520.27
0.0327,5,"N.pout",8466730219554.01
0.0327,6,"N.pout",8483223789570.88
0.0327,7,"N.pout",8489495103800.86
0.0327,8,"N.pout",8490835414341.33
0.0327,9,"N.pout",8490666481519.4
0.0327,10,"N.pout",8490376146023.76
0.0327,11,"N.pout",8490221387186.46
0.0327,12,"N.pout",8490156294480.42
0.0327,13,"N.pout",8490127565618.32
0.0327,14,"N.pout",8490111923593.52
0.0327,15,"N.pout",8490101925705.83
0.0327,16,"N.pout",8490095251953.47
0.0327,17,"N.pout",8490090841642.55
0.0327,18,"N.pout",8490087975966.16
0.0327,19,"N.pout",8490086132981.08
0.0327,20,"N.pout",8490084952292.95
0.0327,21,"N.pout",8490084196327.95
0.0327,22,"N.pout",8490083712095.54
0.0327,23,"N.pout",8490083401793.58
0.0327,24,"N.pout",8490083202912.86
