"time","species","weight","N"
23.1,"Sandeel",0.001,6855827498052.26
23.2,"Sandeel",0.001,6855729422306.69
23.3,"Sandeel",0.001,6855594940817.77
23.4,"Sandeel",0.001,6855425613144.79
23.5,"Sandeel",0.001,6855223711921.11
23.6,"Sandeel",0.001,6854992228638.16
23.7,"Sandeel",0.001,6854734857194.36
23.8,"Sandeel",0.001,6854455952421.9
23.9,"Sandeel",0.001,6854160461836.44
24,"Sandeel",0.001,6853853830271
24.1,"Sandeel",0.001,6853541878849.51
24.2,"Sandeel",0.001,6853230661804.37
24.3,"Sandeel",0.001,6852926306712.2
24.4,"Sandeel",0.001,6852634845502.58
24.5,"Sandeel",0.001,6852362044783.43
24.6,"Sandeel",0.001,6852113244407.01
24.7,"Sandeel",0.001,6851893212702.15
24.8,"Sandeel",0.001,6851706025504.94
24.9,"Sandeel",0.001,6851554974238.13
25,"Sandeel",0.001,6851442506081.86
25.1,"Sandeel",0.001,6851370197002.41
25.2,"Sandeel",0.001,6851338756273.32
25.3,"Sandeel",0.001,6851348059283.24
25.4,"Sandeel",0.001,6851397203976.01
25.5,"Sandeel",0.001,6851484585280.02
25.6,"Sandeel",0.001,6851607981403.11
25.7,"Sandeel",0.001,6851764645924.38
25.8,"Sandeel",0.001,6851951400194.58
25.9,"Sandeel",0.001,6852164721588.18
26,"Sandeel",0.001,6852400824490.86
26.1,"Sandeel",0.001,6852655732352.68
26.2,"Sandeel",0.001,6852925340466.97
26.3,"Sandeel",0.001,6853205470153.26
26.4,"Sandeel",0.001,6853491915613.22
26.5,"Sandeel",0.001,6853780484881.06
26.6,"Sandeel",0.001,6854067036104.45
26.7,"Sandeel",0.001,6854347510045.07
26.8,"Sandeel",0.001,6854617959381.28
26.9,"Sandeel",0.001,6854874575291.32
27,"Sandeel",0.001,6855113711962.31
27.1,"Sandeel",0.001,6855331910066.77
27.2,"Sandeel",0.001,6855525920733.18
27.3,"Sandeel",0.001,6855692731917.45
27.4,"Sandeel",0.001,6855829599178.35
27.5,"Sandeel",0.001,6855934082558.84
27.6,"Sandeel",0.001,6856004090564.67
27.7,"Sandeel",0.001,6856037931201.89
27.8,"Sandeel",0.001,6856034368848.93
27.9,"Sandeel",0.001,6855992684582.78
28,"Sandeel",0.001,6855912736615.15
28.1,"Sandeel",0.001,6855795016821.4
28.2,"Sandeel",0.001,6855640698988.38
28.3,"Sandeel",0.001,6855451674333.42
28.4,"Sandeel",0.001,6855230570003.78
28.5,"Sandeel",0.001,6854980746619.82
28.6,"Sandeel",0.001,6854706271495.86
28.7,"Sandeel",0.001,6854411865029.28
28.8,"Sandeel",0.001,6854102818976.85
28.9,"Sandeel",0.001,6853784886982.78
29,"Sandeel",0.001,6853464149733.36
29.1,"Sandeel",0.001,6853146859306.93
29.2,"Sandeel",0.001,6852839269373.28
29.3,"Sandeel",0.001,6852547459536.04
29.4,"Sandeel",0.001,6852277163012.15
29.5,"Sandeel",0.001,6852033606835.74
29.6,"Sandeel",0.001,6851821372859.94
29.7,"Sandeel",0.001,6851644286163.81
29.8,"Sandeel",0.001,6851505335308.8
29.9,"Sandeel",0.001,6851406626514.47
30,"Sandeel",0.001,6851349371489.84
30.1,"Sandeel",0.001,6851333906556.69
30.2,"Sandeel",0.001,6851359738960.39
30.3,"Sandeel",0.001,6851425614967.66
30.4,"Sandeel",0.001,6851529603555.97
30.5,"Sandeel",0.001,6851669189251
30.6,"Sandeel",0.001,6851841367980.95
30.7,"Sandeel",0.001,6852042740656.54
30.8,"Sandeel",0.001,6852269600445.74
30.9,"Sandeel",0.001,6852518011212.28
31,"Sandeel",0.001,6852783876095.94
31.1,"Sandeel",0.001,6853062996497.99
31.2,"Sandeel",0.001,6853351122619.2
31.3,"Sandeel",0.001,6853643997100.25
31.4,"Sandeel",0.001,6853937393276.61
31.5,"Sandeel",0.001,6854227149230.38
31.6,"Sandeel",0.001,6854509198410.81
31.7,"Sandeel",0.001,6854779597312.97
31.8,"Sandeel",0.001,6855034550689.57
31.9,"Sandeel",0.001,6855270435053.48
32,"Sandeel",0.001,6855483821714.76
32.1,"Sandeel",0.001,6855671501105.08
32.2,"Sandeel",0.001,6855830510465.35
32.3,"Sandeel",0.001,6855958166936.05
32.4,"Sandeel",0.001,6856052107614.62
32.5,"Sandeel",0.001,6856110337260.45
32.6,"Sandeel",0.001,6856131283167.78
32.7,"Sandeel",0.001,6856113855478.03
32.8,"Sandeel",0.001,6856057510059.55
32.9,"Sandeel",0.001,6855962310192.28
33,"Sandeel",0.001,6855828982727.82
33.1,"Sandeel",0.001,6855658964151.58
33.2,"Sandeel",0.001,6855454431998.43
33.3,"Sandeel",0.001,6855218317313.57
33.4,"Sandeel",0.001,6854954294286.47
33.5,"Sandeel",0.001,6854666743859.37
33.6,"Sandeel",0.001,6854360689111.65
33.7,"Sandeel",0.001,6854041701631.47
33.8,"Sandeel",0.001,6853715779929.8
33.9,"Sandeel",0.001,6853389203127.67
34,"Sandeel",0.001,6853068365422.36
34.1,"Sandeel",0.001,6852759598878.7
34.2,"Sandeel",0.001,6852468993549.14
34.3,"Sandeel",0.001,6852202224531.55
34.4,"Sandeel",0.001,6851964395212.72
34.5,"Sandeel",0.001,6851759904682.49
34.6,"Sandeel",0.001,6851592345347.91
34.7,"Sandeel",0.001,6851464434418.01
34.8,"Sandeel",0.001,6851377980459.05
34.9,"Sandeel",0.001,6851333883879.27
35,"Sandeel",0.001,6851332168159.76
35.1,"Sandeel",0.001,6851372037016.61
35.2,"Sandeel",0.001,6851451951528.96
35.3,"Sandeel",0.001,6851569720652.67
35.4,"Sandeel",0.001,6851722598498.69
35.5,"Sandeel",0.001,6851907382290.67
35.6,"Sandeel",0.001,6852120505971.16
35.7,"Sandeel",0.001,6852358125861.37
35.8,"Sandeel",0.001,6852616196383.31
35.9,"Sandeel",0.001,6852890535376.97
36,"Sandeel",0.001,6853176879756.19
36.1,"Sandeel",0.001,6853470932989.01
36.2,"Sandeel",0.001,6853768406120.44
36.3,"Sandeel",0.001,6854065053863.49
36.4,"Sandeel",0.001,6854356706856.11
36.5,"Sandeel",0.001,6854639300747.83
36.6,"Sandeel",0.001,6854908902547.12
36.7,"Sandeel",0.001,6855161734740.79
36.8,"Sandeel",0.001,6855394198077.55
36.9,"Sandeel",0.001,6855602894454.17
37,"Sandeel",0.001,6855784651846.25
37.1,"Sandeel",0.001,6855936553469.43
37.2,"Sandeel",0.001,6856055973186.63
37.3,"Sandeel",0.001,6856140618545.15
37.4,"Sandeel",0.001,6856188581804.16
37.5,"Sandeel",0.001,6856198398060.47
37.6,"Sandeel",0.001,6856169108305.36
37.7,"Sandeel",0.001,6856100324136.97
37.8,"Sandeel",0.001,6855992290041.25
37.9,"Sandeel",0.001,6855845938687
38,"Sandeel",0.001,6855662934530.39
38.1,"Sandeel",0.001,6855445701128.35
38.2,"Sandeel",0.001,6855197427868.11
38.3,"Sandeel",0.001,6854922052327.46
38.4,"Sandeel",0.001,6854624215252.25
38.5,"Sandeel",0.001,6854309186270.25
38.6,"Sandeel",0.001,6853982760035.28
38.7,"Sandeel",0.001,6853651124502.88
38.8,"Sandeel",0.001,6853320705336.2
38.9,"Sandeel",0.001,6852997992748.08
39,"Sandeel",0.001,6852689359042.91
39.1,"Sandeel",0.001,6852400876381.35
39.2,"Sandeel",0.001,6852138144616.32
39.3,"Sandeel",0.001,6851906138376.52
39.4,"Sandeel",0.001,6851709081025.16
39.5,"Sandeel",0.001,6851550350946.4
39.6,"Sandeel",0.001,6851432423120.55
39.7,"Sandeel",0.001,6851356846430.31
39.8,"Sandeel",0.001,6851324254819.4
39.9,"Sandeel",0.001,6851334408454.81
40,"Sandeel",0.001,6851386259519.96
0,"N.pout",0.001,144080135567362
0.1,"N.pout",0.001,143771504546439
0.2,"N.pout",0.001,143741146652685
0.3,"N.pout",0.001,143917488678896
0.4,"N.pout",0.001,144247011382018
0.5,"N.pout",0.001,144659747658877
0.6,"N.pout",0.001,145095122113810
0.7,"N.pout",0.001,145508208050155
0.8,"N.pout",0.001,145870076224228
0.9,"N.pout",0.001,146165209704389
1,"N.pout",0.001,146387778634398
1.1,"N.pout",0.001,146537965737994
1.2,"N.pout",0.001,146619002785747
1.3,"N.pout",0.001,146635163598907
1.4,"N.pout",0.001,146590675841862
1.5,"N.pout",0.001,146489351610209
1.6,"N.pout",0.001,146334678674830
1.7,"N.pout",0.001,146130136383522
1.8,"N.pout",0.001,145879568286659
1.9,"N.pout",0.001,145587519995861
2,"N.pout",0.001,145259507985261
2.1,"N.pout",0.001,144902212229200
2.2,"N.pout",0.001,144523586514808
2.3,"N.pout",0.001,144132866761725
2.4,"N.pout",0.001,143740443745867
2.5,"N.pout",0.001,143357564734757
2.6,"N.pout",0.001,142995846639206
2.7,"N.pout",0.001,142666621686401
2.8,"N.pout",0.001,142380185874207
2.9,"N.pout",0.001,142145062750100
3,"N.pout",0.001,141967410806749
3.1,"N.pout",0.001,141850680677021
3.2,"N.pout",0.001,141795572792834
3.3,"N.pout",0.001,141800276749075
3.4,"N.pout",0.001,141860915327714
3.5,"N.pout",0.001,141972087209458
3.6,"N.pout",0.001,142127406854103
3.7,"N.pout",0.001,142319968824072
3.8,"N.pout",0.001,142542701900843
3.9,"N.pout",0.001,142788612201332
4,"N.pout",0.001,143050936464014
4.1,"N.pout",0.001,143323235263328
4.2,"N.pout",0.001,143599453879898
4.3,"N.pout",0.001,143873970422279
4.4,"N.pout",0.001,144141640948532
4.5,"N.pout",0.001,144397842974597
4.6,"N.pout",0.001,144638513557086
4.7,"N.pout",0.001,144860176380903
4.8,"N.pout",0.001,145059953251615
4.9,"N.pout",0.001,145235557886172
5,"N.pout",0.001,145385272699166
5.1,"N.pout",0.001,145507911504763
5.2,"N.pout",0.001,145602772270130
5.3,"N.pout",0.001,145669584263921
5.4,"N.pout",0.001,145708453417762
5.5,"N.pout",0.001,145719808834702
5.6,"N.pout",0.001,145704352471413
5.7,"N.pout",0.001,145663013312770
5.8,"N.pout",0.001,145596906940856
5.9,"N.pout",0.001,145507301260211
6,"N.pout",0.001,145395589189235
6.1,"N.pout",0.001,145263269237332
6.2,"N.pout",0.001,145111934921057
6.3,"N.pout",0.001,144943273803095
6.4,"N.pout",0.001,144759076470786
6.5,"N.pout",0.001,144561254966850
6.6,"N.pout",0.001,144351869084481
6.7,"N.pout",0.001,144133157677877
6.8,"N.pout",0.001,143907570943251
6.9,"N.pout",0.001,143677798771106
7,"N.pout",0.001,143446790011164
7.1,"N.pout",0.001,143217757963162
7.2,"N.pout",0.001,142994168549666
7.3,"N.pout",0.001,142779709163265
7.4,"N.pout",0.001,142578237681857
7.5,"N.pout",0.001,142393712188971
7.6,"N.pout",0.001,142230102297033
7.7,"N.pout",0.001,142091282774989
7.8,"N.pout",0.001,141980909920748
7.9,"N.pout",0.001,141902281504924
8,"N.pout",0.001,141858182787464
8.1,"N.pout",0.001,141850724321657
8.2,"N.pout",0.001,141881181636769
8.3,"N.pout",0.001,141949851405988
8.4,"N.pout",0.001,142055941905748
8.5,"N.pout",0.001,142197515998797
8.6,"N.pout",0.001,142371501582482
8.7,"N.pout",0.001,142573777427751
8.8,"N.pout",0.001,142799332678173
8.9,"N.pout",0.001,143042487947703
9,"N.pout",0.001,143297157253028
9.1,"N.pout",0.001,143557124883803
9.2,"N.pout",0.001,143816310750411
9.3,"N.pout",0.001,144069001556377
9.4,"N.pout",0.001,144310032087636
9.5,"N.pout",0.001,144534909196310
9.6,"N.pout",0.001,144739878897030
9.7,"N.pout",0.001,144921943073920
9.8,"N.pout",0.001,145078835988319
9.9,"N.pout",0.001,145208972108799
10,"N.pout",0.001,145311376240931
10.1,"N.pout",0.001,145385605205052
10.2,"N.pout",0.001,145431668076125
10.3,"N.pout",0.001,145449949795534
10.4,"N.pout",0.001,145441141128068
10.5,"N.pout",0.001,145406176619067
10.6,"N.pout",0.001,145346181411955
10.7,"N.pout",0.001,145262427425270
10.8,"N.pout",0.001,145156299318866
10.9,"N.pout",0.001,145029270739916
11,"N.pout",0.001,144882891372000
11.1,"N.pout",0.001,144718785177181
11.2,"N.pout",0.001,144538659823251
11.3,"N.pout",0.001,144344326588323
11.4,"N.pout",0.001,144137729074508
11.5,"N.pout",0.001,143920977972657
11.6,"N.pout",0.001,143696388107410
11.7,"N.pout",0.001,143466513292763
11.8,"N.pout",0.001,143234174336704
11.9,"N.pout",0.001,143002475916958
12,"N.pout",0.001,142774808893594
12.1,"N.pout",0.001,142554835635978
12.2,"N.pout",0.001,142346456740995
12.3,"N.pout",0.001,142153757799098
12.4,"N.pout",0.001,141980934567082
12.5,"N.pout",0.001,141832194338176
12.6,"N.pout",0.001,141711631111009
12.7,"N.pout",0.001,141623073156721
12.8,"N.pout",0.001,141569904423259
12.9,"N.pout",0.001,141554866062731
13,"N.pout",0.001,141579850655228
13.1,"N.pout",0.001,141645708104107
13.2,"N.pout",0.001,141752086849369
13.3,"N.pout",0.001,141897335123114
13.4,"N.pout",0.001,142078483199105
13.5,"N.pout",0.001,142291318877023
13.6,"N.pout",0.001,142530556111983
13.7,"N.pout",0.001,142790083258867
13.8,"N.pout",0.001,143063265862073
13.9,"N.pout",0.001,143343271887380
14,"N.pout",0.001,143623386155632
14.1,"N.pout",0.001,143897285310765
14.2,"N.pout",0.001,144159253359449
14.3,"N.pout",0.001,144404328311108
14.4,"N.pout",0.001,144628380384250
14.5,"N.pout",0.001,144828129908894
14.6,"N.pout",0.001,145001117638002
14.7,"N.pout",0.001,145145641738504
14.8,"N.pout",0.001,145260674913060
14.9,"N.pout",0.001,145345772810595
15,"N.pout",0.001,145400981992750
15.1,"N.pout",0.001,145426752911546
15.2,"N.pout",0.001,145423861038871
15.3,"N.pout",0.001,145393337649743
15.4,"N.pout",0.001,145336410797706
15.5,"N.pout",0.001,145254456617238
15.6,"N.pout",0.001,145148961071115
15.7,"N.pout",0.001,145021492436324
15.8,"N.pout",0.001,144873684999657
15.9,"N.pout",0.001,144707234444341
16,"N.pout",0.001,144523905122267
16.1,"N.pout",0.001,144325548756113
16.2,"N.pout",0.001,144114133124803
16.3,"N.pout",0.001,143891778084510
16.4,"N.pout",0.001,143660795097781
16.5,"N.pout",0.001,143423725575209
16.6,"N.pout",0.001,143183373041294
16.7,"N.pout",0.001,142942824550059
16.8,"N.pout",0.001,142705457806726
16.9,"N.pout",0.001,142474931766300
17,"N.pout",0.001,142255159584077
17.1,"N.pout",0.001,142050263216338
17.2,"N.pout",0.001,141864508497158
17.3,"N.pout",0.001,141702218374469
17.4,"N.pout",0.001,141567660875174
17.5,"N.pout",0.001,141464908293835
17.6,"N.pout",0.001,141397666036809
17.7,"N.pout",0.001,141369074027635
17.8,"N.pout",0.001,141381490316077
17.9,"N.pout",0.001,141436274320898
18,"N.pout",0.001,141533593987064
18.1,"N.pout",0.001,141672284761895
18.2,"N.pout",0.001,141849786800422
18.3,"N.pout",0.001,142062179427452
18.4,"N.pout",0.001,142304319438097
18.5,"N.pout",0.001,142570074710870
18.6,"N.pout",0.001,142852630217691
18.7,"N.pout",0.001,143144833188347
18.8,"N.pout",0.001,143439540181568
18.9,"N.pout",0.001,143729931633644
19,"N.pout",0.001,144009767817269
19.1,"N.pout",0.001,144273571560750
19.2,"N.pout",0.001,144516734748536
19.3,"N.pout",0.001,144735555258221
19.4,"N.pout",0.001,144927217293713
19.5,"N.pout",0.001,145089730817841
19.6,"N.pout",0.001,145221845545994
19.7,"N.pout",0.001,145322952726949
19.8,"N.pout",0.001,145392984751833
19.9,"N.pout",0.001,145432319352297
20,"N.pout",0.001,145441692336804
20.1,"N.pout",0.001,145422120742977
20.2,"N.pout",0.001,145374837000572
20.3,"N.pout",0.001,145301234102399
20.4,"N.pout",0.001,145202821688618
20.5,"N.pout",0.001,145081193152187
20.6,"N.pout",0.001,144938004157316
20.7,"N.pout",0.001,144774963132921
20.8,"N.pout",0.001,144593834196632
20.9,"N.pout",0.001,144396452474061
21,"N.pout",0.001,144184750878431
21.1,"N.pout",0.001,143960796193697
21.2,"N.pout",0.001,143726830967930
21.3,"N.pout",0.001,143485316576026
21.4,"N.pout",0.001,143238972176942
21.5,"N.pout",0.001,142990804404611
21.6,"N.pout",0.001,142744123518449
21.7,"N.pout",0.001,142502543145165
21.8,"N.pout",0.001,142269962169550
21.9,"N.pout",0.001,142050528191534
22,"N.pout",0.001,141848581838521
22.1,"N.pout",0.001,141668580100070
22.2,"N.pout",0.001,141514995281571
22.3,"N.pout",0.001,141392185172419
22.4,"N.pout",0.001,141304230781306
22.5,"N.pout",0.001,141254741417517
22.6,"N.pout",0.001,141246633176224
22.7,"N.pout",0.001,141281895187628
22.8,"N.pout",0.001,141361366477554
22.9,"N.pout",0.001,141484552480383
23,"N.pout",0.001,141649511700064
23.1,"N.pout",0.001,141852838157671
23.2,"N.pout",0.001,142089754102833
23.3,"N.pout",0.001,142354311869199
23.4,"N.pout",0.001,142639687086395
23.5,"N.pout",0.001,142938531626338
23.6,"N.pout",0.001,143243346872124
23.7,"N.pout",0.001,143546837662429
23.8,"N.pout",0.001,143842214009477
23.9,"N.pout",0.001,144123419127213
24,"N.pout",0.001,144385275341581
24.1,"N.pout",0.001,144623551196956
24.2,"N.pout",0.001,144834961578201
24.3,"N.pout",0.001,145017117208594
24.4,"N.pout",0.001,145168440785886
24.5,"N.pout",0.001,145288065255967
24.6,"N.pout",0.001,145375726477200
24.7,"N.pout",0.001,145431658852928
24.8,"N.pout",0.001,145456499158797
24.9,"N.pout",0.001,145451201183529
25,"N.pout",0.001,145416962071464
25.1,"N.pout",0.001,145355160341578
25.2,"N.pout",0.001,145267305288288
25.3,"N.pout",0.001,145154997623175
25.4,"N.pout",0.001,145019901563461
25.5,"N.pout",0.001,144863728894052
25.6,"N.pout",0.001,144688235633065
25.7,"N.pout",0.001,144495231667978
25.8,"N.pout",0.001,144286603023787
25.9,"N.pout",0.001,144064345301572
26,"N.pout",0.001,143830605439632
26.1,"N.pout",0.001,143587727578156
26.2,"N.pout",0.001,143338297804415
26.3,"N.pout",0.001,143085182241917
26.4,"N.pout",0.001,142831553485584
26.5,"N.pout",0.001,142580901662762
26.6,"N.pout",0.001,142337027998368
26.7,"N.pout",0.001,142104020057563
26.8,"N.pout",0.001,141886208231656
26.9,"N.pout",0.001,141688102240217
27,"N.pout",0.001,141514304713245
27.1,"N.pout",0.001,141369397159935
27.2,"N.pout",0.001,141257793091031
27.3,"N.pout",0.001,141183554983867
27.4,"N.pout",0.001,141150176872155
27.5,"N.pout",0.001,141160342349121
27.6,"N.pout",0.001,141215677282414
27.7,"N.pout",0.001,141316525162124
27.8,"N.pout",0.001,141461777926959
27.9,"N.pout",0.001,141648793952151
28,"N.pout",0.001,141873426579599
28.1,"N.pout",0.001,142130172019627
28.2,"N.pout",0.001,142412427515009
28.3,"N.pout",0.001,142712833444280
28.4,"N.pout",0.001,143023660661398
28.5,"N.pout",0.001,143337199603160
28.6,"N.pout",0.001,143646111150756
28.7,"N.pout",0.001,143943709308061
28.8,"N.pout",0.001,144224159386859
28.9,"N.pout",0.001,144482589152237
29,"N.pout",0.001,144715121542957
29.1,"N.pout",0.001,144918844661329
29.2,"N.pout",0.001,145091737545910
29.3,"N.pout",0.001,145232569575999
29.4,"N.pout",0.001,145340788447541
29.5,"N.pout",0.001,145416407762738
29.6,"N.pout",0.001,145459901386368
29.7,"N.pout",0.001,145472108469445
29.8,"N.pout",0.001,145454150707951
29.9,"N.pout",0.001,145407362012749
30,"N.pout",0.001,145333230176712
30.1,"N.pout",0.001,145233350117364
30.2,"N.pout",0.001,145109388603655
30.3,"N.pout",0.001,144963060804480
30.4,"N.pout",0.001,144796119305247
30.5,"N.pout",0.001,144610356242307
30.6,"N.pout",0.001,144407618774019
30.7,"N.pout",0.001,144189837198934
30.8,"N.pout",0.001,143959063724544
30.9,"N.pout",0.001,143717518402366
31,"N.pout",0.001,143467637413918
31.1,"N.pout",0.001,143212118096882
31.2,"N.pout",0.001,142953955135666
31.3,"N.pout",0.001,142696463272168
31.4,"N.pout",0.001,142443283463665
31.5,"N.pout",0.001,142198371062717
31.6,"N.pout",0.001,141965965616751
31.7,"N.pout",0.001,141750541730095
31.8,"N.pout",0.001,141556739003792
31.9,"N.pout",0.001,141389266920423
32,"N.pout",0.001,141252778821447
32.1,"N.pout",0.001,141151709261798
32.2,"N.pout",0.001,141090072219836
32.3,"N.pout",0.001,141071224321231
32.4,"N.pout",0.001,141097606682385
32.5,"N.pout",0.001,141170489251085
32.6,"N.pout",0.001,141289749792347
32.7,"N.pout",0.001,141453722953161
32.8,"N.pout",0.001,141659150973915
32.9,"N.pout",0.001,141901256158430
33,"N.pout",0.001,142173937932328
33.1,"N.pout",0.001,142470077910845
33.2,"N.pout",0.001,142781919466437
33.3,"N.pout",0.001,143101477879885
33.4,"N.pout",0.001,143420935454811
33.5,"N.pout",0.001,143732982676545
33.6,"N.pout",0.001,144031079140108
33.7,"N.pout",0.001,144309622957838
33.8,"N.pout",0.001,144564031185657
33.9,"N.pout",0.001,144790744032711
34,"N.pout",0.001,144987171240708
34.1,"N.pout",0.001,145151600327649
34.2,"N.pout",0.001,145283084494256
34.3,"N.pout",0.001,145381324279739
34.4,"N.pout",0.001,145446552784245
34.5,"N.pout",0.001,145479430353602
34.6,"N.pout",0.001,145480951553859
34.7,"N.pout",0.001,145452365216801
34.8,"N.pout",0.001,145395107248891
34.9,"N.pout",0.001,145310745570872
35,"N.pout",0.001,145200936745320
35.1,"N.pout",0.001,145067394298223
35.2,"N.pout",0.001,144911869205579
35.3,"N.pout",0.001,144736143280880
35.4,"N.pout",0.001,144542036088935
35.5,"N.pout",0.001,144331425416941
35.6,"N.pout",0.001,144106280248077
35.7,"N.pout",0.001,143868703735393
35.8,"N.pout",0.001,143620982138898
35.9,"N.pout",0.001,143365634447972
36,"N.pout",0.001,143105456851406
36.1,"N.pout",0.001,142843556585471
36.2,"N.pout",0.001,142583370949444
36.3,"N.pout",0.001,142328669037600
36.4,"N.pout",0.001,142083535321402
36.5,"N.pout",0.001,141852334892008
36.6,"N.pout",0.001,141639659477519
36.7,"N.pout",0.001,141450251391713
36.8,"N.pout",0.001,141288900163531
36.9,"N.pout",0.001,141160305108010
37,"N.pout",0.001,141068898039288
37.1,"N.pout",0.001,141018624777393
37.2,"N.pout",0.001,141012692181106
37.3,"N.pout",0.001,141053297985997
37.4,"N.pout",0.001,141141371344869
37.5,"N.pout",0.001,141276359515791
37.6,"N.pout",0.001,141456097604228
37.7,"N.pout",0.001,141676791800345
37.8,"N.pout",0.001,141933132371800
37.9,"N.pout",0.001,142218533332579
38,"N.pout",0.001,142525475568907
38.1,"N.pout",0.001,142845914131851
38.2,"N.pout",0.001,143171702198726
38.3,"N.pout",0.001,143494985368574
38.4,"N.pout",0.001,143808529365348
38.5,"N.pout",0.001,144105958737410
38.6,"N.pout",0.001,144381899846139
38.7,"N.pout",0.001,144632034906797
38.8,"N.pout",0.001,144853082988362
38.9,"N.pout",0.001,145042728138769
39,"N.pout",0.001,145199514847125
39.1,"N.pout",0.001,145322728221556
39.2,"N.pout",0.001,145412272011652
39.3,"N.pout",0.001,145468553152867
39.4,"N.pout",0.001,145492377661674
39.5,"N.pout",0.001,145484859860278
39.6,"N.pout",0.001,145447345134064
39.7,"N.pout",0.001,145381345595840
39.8,"N.pout",0.001,145288487917386
39.9,"N.pout",0.001,145170472925390
40,"N.pout",0.001,145029047082986
0,"Herring",0.001,14504591859459.2
0.1,"Herring",0.001,14498441845623.4
0.2,"Herring",0.001,14500871554680
0.3,"Herring",0.001,14503479299377.6
0.4,"Herring",0.001,14506275372759.2
0.5,"Herring",0.001,14509413499293.2
0.6,"Herring",0.001,14512834693373.9
0.7,"Herring",0.001,14516331074244.9
0.8,"Herring",0.001,14519655699695.4
0.9,"Herring",0.001,14522602379340.2
1,"Herring",0.001,14525042396216.1
1.1,"Herring",0.001,14526927697338.5
1.2,"Herring",0.001,14528275400563.4
1.3,"Herring",0.001,14529146084517.6
1.4,"Herring",0.001,14529623645462.2
1.5,"Herring",0.001,14529800124098.5
1.6,"Herring",0.001,14529765847183.7
1.7,"Herring",0.001,14529603675113.1
1.8,"Herring",0.001,14529385804302.1
1.9,"Herring",0.001,14529171930711.7
2,"Herring",0.001,14529008146311.4
2.1,"Herring",0.001,14528926396231.6
2.2,"Herring",0.001,14528944555653.1
2.3,"Herring",0.001,14529067217944
2.4,"Herring",0.001,14529287203390.6
2.5,"Herring",0.001,14529587684116
2.6,"Herring",0.001,14529944730404.5
2.7,"Herring",0.001,14530330040277.7
2.8,"Herring",0.001,14530713618026.6
2.9,"Herring",0.001,14531066205984.1
3,"Herring",0.001,14531361330745.2
3.1,"Herring",0.001,14531576885757.7
3.2,"Herring",0.001,14531696226424.3
3.3,"Herring",0.001,14531708795761.1
3.4,"Herring",0.001,14531610326053.5
3.5,"Herring",0.001,14531402675326.3
3.6,"Herring",0.001,14531093359340.8
3.7,"Herring",0.001,14530694834355.5
3.8,"Herring",0.001,14530223578112.5
3.9,"Herring",0.001,14529699011620.4
4,"Herring",0.001,14529142306336.6
4.1,"Herring",0.001,14528575131870.6
